RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,Cup:Corner1_X,Cup:Corner1_Y,Cup:Corner1_Z,Cup:Corner2_X,Cup:Corner2_Y,Cup:Corner2_Z,Cup:Corner3_X,Cup:Corner3_Y,Cup:Corner3_Z,Cup:Corner4_X,Cup:Corner4_Y,Cup:Corner4_Z,Cup:Corner5_X,Cup:Corner5_Y,Cup:Corner5_Z,Cup:Corner6_X,Cup:Corner6_Y,Cup:Corner6_Z,Cup:Corner7_X,Cup:Corner7_Y,Cup:Corner7_Z,Cup:Corner8_X,Cup:Corner8_Y,Cup:Corner8_Z,Coffee:Corner1_X,Coffee:Corner1_Y,Coffee:Corner1_Z,Coffee:Corner2_X,Coffee:Corner2_Y,Coffee:Corner2_Z,Coffee:Corner3_X,Coffee:Corner3_Y,Coffee:Corner3_Z,Coffee:Corner4_X,Coffee:Corner4_Y,Coffee:Corner4_Z,Coffee:Corner5_X,Coffee:Corner5_Y,Coffee:Corner5_Z,Coffee:Corner6_X,Coffee:Corner6_Y,Coffee:Corner6_Z,Coffee:Corner7_X,Coffee:Corner7_Y,Coffee:Corner7_Z,Coffee:Corner8_X,Coffee:Corner8_Y,Coffee:Corner8_Z
00157_color_1715977378.743183.png,1215,1715977378.745901,-14.927062,-162.519028,811.426208,-61.139843,-204.400711,776.292114,-80.524246,-159.87999,802.51178,-18.707747,-102.707474,809.499634,12.87325,-77.218353,803.672119,44.348587,-66.650978,803.164185,56.279797,-140.621048,819.845947,85.136978,-138.078522,812.556946,111.823799,-131.977539,801.418335,472.552277,18.324503,769.459167,447.101868,33.346516,760.673157,427.215179,43.265163,753.164917,555.413635,21.052176,765.308777,534.213989,46.03643,759.79364,508.672485,66.547684,752.639648,507.430603,-16.528048,782.299377,504.079163,-48.803608,770.810303,549.863037,-45.587784,783.708862,608.755981,-61.258469,795.411072,185.972229,980.314941,1492.32019,239.155563,974.178589,1516.287842,290.289703,986.314087,1498.572021,221.319656,74.247536,832.157471,182.031952,100.824043,831.487,212.264542,150.942993,830.785767,263.671265,115.251869,830.148682,175.095978,101.969307,734.576721,217.562332,163.835251,736.983582,266.003601,119.211327,737.104187,224.225922,65.428085,737.778015,474.90802,-439.622681,849.445801,480.022461,-511.469238,847.581421,559.921631,-504.238831,847.904663,552.750977,-434.707184,847.994507,468.487579,-435.056,743.897766,475.243622,-514.701904,741.930786,567.521484,-505.48999,741.189819,558.067322,-427.437622,742.562622
00158_color_1715977378.780839.png,1218,1715977378.775901,-8.468264,-176.933838,818.488892,-55.777336,-217.009079,782.706726,-73.645004,-171.439072,808.32843,-9.515074,-117.053963,816.427795,23.31432,-93.205414,810.938782,55.253605,-83.837921,811.181335,63.594944,-158.029877,828.202576,92.573013,-157.072159,821.216248,119.668983,-152.148636,810.516541,472.61853,18.396198,769.446167,447.143402,33.375813,760.652405,427.270233,43.278297,753.127502,555.476807,21.105234,765.286133,534.272278,46.058743,759.765686,508.715759,66.603958,752.631714,507.487427,-16.444599,782.308105,504.12793,-48.75066,770.791809,549.919983,-45.527851,783.698425,608.79248,-61.218826,795.409119,185.96933,980.307251,1492.310181,239.158157,974.166077,1516.281494,290.283539,986.272156,1498.554321,221.389114,74.295311,832.166565,182.102341,100.865227,831.50354,212.319046,150.973801,830.782593,263.733398,115.284836,830.152954,175.333786,101.851784,734.537659,217.598389,163.871109,736.994019,266.053192,119.254578,737.115417,224.285782,65.452255,737.764221,475.006836,-439.531769,849.454346,480.139282,-511.407257,847.580811,560.024353,-504.167267,847.898499,552.847717,-434.670044,847.983948,468.575653,-434.99411,743.902954,475.337738,-514.629517,741.931396,567.620483,-505.4487,741.189941,558.162903,-427.394531,742.572937
00159_color_1715977378.819489.png,1222,1715977378.815901,2.723589,-198.257751,827.9823,-45.691433,-235.978668,791.890503,-61.396763,-189.083221,816.104553,6.099719,-138.608444,824.450623,40.419178,-117.026413,819.455017,73.011696,-109.501389,820.398743,75.830872,-184.1436,839.653748,105.079948,-185.320847,833.556335,132.709244,-182.535873,823.526123,472.781494,18.530174,769.41925,447.29776,33.512932,760.616882,427.402802,43.384998,753.10614,555.679932,21.311499,765.341125,534.401123,46.174389,759.725586,508.833038,66.740135,752.571411,507.675781,-16.303883,782.293884,504.267151,-48.639336,770.763,550.04425,-45.658428,783.418396,608.908508,-61.109829,795.407043,185.97879,980.230103,1492.316284,239.161819,974.15918,1516.284302,290.283875,986.27356,1498.542725,221.543427,74.373886,832.20105,182.247375,100.928764,831.548523,212.460205,151.046417,830.809814,263.894653,115.41761,830.196716,175.374115,102.129143,734.76123,217.711533,163.923782,737.003296,266.157349,119.309105,737.121277,224.851944,65.440483,738.054932,475.30426,-439.472412,849.39032,480.432495,-511.306763,847.577332,560.271667,-504.039764,847.867676,553.266541,-434.312347,848.182129,468.801483,-434.882385,743.906067,475.617279,-514.535156,741.936646,567.893738,-505.293854,741.153992,558.390076,-427.246063,742.553223
00160_color_1715977378.855687.png,1226,1715977378.855901,18.017609,-223.024689,836.605408,-32.121647,-257.334076,800.54657,-44.998802,-209.219009,823.858337,26.086052,-163.225189,831.797058,61.614281,-144.169922,826.452087,94.472847,-138.802521,827.615723,91.933754,-213.647491,848.952759,120.999603,-217.089371,843.520508,149.027222,-216.820374,834.286743,472.981567,18.692175,769.484802,447.466156,33.647465,760.61377,427.50119,43.474285,753.102295,555.712708,21.242752,765.126038,534.550415,46.273384,759.674072,508.970795,66.914719,752.628662,507.810883,-16.177719,782.265686,504.392731,-48.54406,770.733704,550.052002,-45.481903,783.461853,609.014832,-61.035873,795.364441,185.958237,980.323792,1492.282837,239.153015,974.175354,1516.288818,290.283936,986.289429,1498.552979,221.6633,74.449959,832.206299,182.348816,100.992294,831.564514,212.563507,151.099426,830.817993,264.020935,115.498306,830.22168,175.619827,101.997543,734.686157,217.808487,164.006882,737.031799,266.278992,119.415489,737.138,224.613388,65.416473,737.690552,475.479248,-439.413544,849.371277,480.668945,-511.200897,847.527222,560.457336,-503.939941,847.856689,553.480774,-434.186249,848.189758,468.950104,-434.815338,743.898376,475.817017,-514.437134,741.939575,568.089355,-505.160919,741.13501,558.556335,-427.171692,742.514099
00161_color_1715977378.892309.png,1230,1715977378.8959012,37.134563,-249.159073,843.339722,-15.50352,-279.992157,807.989075,-25.320366,-231.183701,831.133484,49.379139,-190.220596,837.523132,85.837784,-173.380356,831.810547,118.858315,-169.880127,832.814026,111.254578,-245.061981,854.502197,139.913651,-250.844238,849.600769,168.002625,-252.847992,840.989807,472.899628,18.622868,769.396301,447.435883,33.620262,760.619324,427.47995,43.435223,753.114258,555.707092,21.219641,765.117371,534.522461,46.265656,759.681152,508.955963,66.831856,752.583984,507.796814,-16.202959,782.269226,504.385773,-48.555569,770.742615,550.035767,-45.508732,783.475037,609.002441,-61.011532,795.396667,185.969574,980.35437,1492.302368,239.156006,974.179199,1516.287598,290.285126,986.297546,1498.551758,221.6371,74.412262,832.21106,182.323975,100.955788,831.554993,212.541656,151.07431,830.806396,263.987488,115.469162,830.206116,175.506927,102.046661,734.703735,217.782471,163.985275,737.030579,266.255219,119.358688,737.13269,224.947174,65.477142,738.074707,475.424255,-439.453461,849.381592,480.578888,-511.265167,847.564148,560.382263,-504.004242,847.862793,553.466797,-434.16861,848.258484,468.889679,-434.862488,743.89325,475.743713,-514.493042,741.939331,568.014465,-505.226837,741.137146,558.50177,-427.214691,742.511963
00162_color_1715977378.928530.png,1233,1715977378.9259012,52.357582,-269.132782,847.169922,-0.854221,-296.573456,811.308716,-8.998255,-247.456314,834.512573,67.48584,-210.815842,840.993164,104.68779,-195.662872,835.130127,137.661942,-193.863876,836.111145,126.546547,-268.485748,858.243774,155.000336,-275.386719,853.357361,183.016571,-278.784973,844.922424,472.790649,18.518745,769.417297,447.328918,33.47731,760.617981,427.419769,43.377861,753.157715,555.650879,21.221502,765.247925,534.414307,46.167652,759.717773,508.855164,66.708748,752.577637,507.690491,-16.330845,782.258484,504.286652,-48.652348,770.754272,549.953552,-45.588524,783.507324,608.911926,-61.080555,795.450684,185.930344,980.308228,1492.321411,239.159576,974.174561,1516.283691,290.294006,986.306946,1498.552979,221.538574,74.368675,832.186584,182.246994,100.922562,831.534729,212.459473,151.036514,830.801453,263.889282,115.397507,830.177795,175.359406,102.080597,734.695496,217.717667,163.926773,737.002869,266.180969,119.316719,737.116943,224.856323,65.432587,738.053162,475.259369,-439.507355,849.373657,480.346008,-511.349152,847.591736,560.226074,-504.058838,847.870605,553.343445,-434.227081,848.3125,468.76944,-434.912964,743.888367,475.56427,-514.569458,741.921997,567.844055,-505.343567,741.15155,558.348267,-427.296844,742.536926
00163_color_1715977378.966715.png,1237,1715977378.9659011,74.251259,-295.231049,851.029968,19.077854,-319.612335,815.532227,14.448644,-270.591675,838.74823,93.123764,-238.085159,842.983154,130.658051,-225.287292,836.073608,163.65979,-224.408508,837.018616,148.751144,-298.753265,860.953491,176.584564,-307.188141,855.488953,204.308304,-312.003418,846.428223,472.710022,18.409056,769.403992,447.262665,33.398247,760.641846,427.381989,43.287605,753.154846,555.668335,21.222393,765.361084,534.365234,46.065491,759.747375,508.818268,66.612953,752.593567,507.62088,-16.461817,782.258667,504.234924,-48.72847,770.774963,549.993835,-45.713844,783.481873,608.841309,-61.147102,795.511963,185.948303,980.330261,1492.299683,239.163208,974.165344,1516.281494,290.291626,986.310486,1498.564453,221.499664,74.309753,832.167969,182.203995,100.880554,831.519226,212.421021,150.991486,830.791809,263.832916,115.331619,830.176514,175.045349,102.193039,734.721313,217.696075,163.86882,736.983093,266.135529,119.268684,737.101929,224.547852,65.448662,737.884644,475.160889,-439.550354,849.411072,480.272705,-511.40564,847.586426,560.14563,-504.140747,847.862793,553.137756,-434.440063,848.171631,468.692108,-434.973389,743.886536,475.468109,-514.648376,741.9198,567.760254,-505.409241,741.147888,558.27948,-427.356659,742.538452
00164_color_1715977379.005769.png,1241,1715977379.005901,96.865311,-320.563873,853.394226,39.794815,-341.721161,818.154907,38.265541,-292.684265,841.199707,118.838013,-264.452484,844.440613,156.587646,-254.056656,836.437256,189.363495,-254.43837,837.118164,171.03096,-328.410736,861.637878,198.469055,-337.816437,855.567322,225.616821,-343.799896,845.858948,472.912262,18.541754,769.46051,447.429535,33.479206,760.614319,427.485291,43.309372,753.115173,555.765808,21.289286,765.338745,534.468506,46.157681,759.724121,508.943451,66.770569,752.671509,507.753662,-16.341442,782.238037,504.33725,-48.678402,770.747192,550.103149,-45.693764,783.42804,608.930542,-61.089752,795.492065,185.976089,980.248474,1492.320312,239.156189,974.17804,1516.283203,290.286316,986.304077,1498.552734,221.594574,74.36412,832.190308,182.286987,100.92189,831.541077,212.514191,151.026764,830.791077,263.934235,115.417603,830.208496,175.294327,102.12709,734.658508,217.764557,163.918488,737.004822,266.211731,119.323509,737.120972,224.562637,65.473328,737.863892,475.368378,-439.518219,849.354553,480.46521,-511.337921,847.565918,560.303345,-504.051086,847.842407,553.333984,-434.313599,848.1828,468.836151,-434.906281,743.884216,475.656189,-514.542053,741.9245,567.932495,-505.296173,741.132874,558.427429,-427.271057,742.528931
00165_color_1715977379.043280.png,1245,1715977379.045901,119.11451,-342.995026,854.931824,60.520008,-362.087372,820.086853,62.20129,-312.296936,841.960999,144.220688,-288.647186,843.602905,182.14035,-280.335602,835.123169,214.855438,-282.246368,835.46637,192.938171,-354.695374,862.078552,219.751953,-365.769806,855.205566,246.332367,-373.112671,845.000244,473.148651,18.774044,769.695984,447.655121,33.730698,760.695923,427.559174,43.345135,753.095154,555.818848,21.268599,765.183167,534.582214,46.253883,759.697815,509.072235,66.931808,752.761169,507.887299,-16.219124,782.24762,504.450134,-48.585453,770.740356,550.101013,-45.512466,783.471985,609.068359,-60.985889,795.467834,185.962891,980.289368,1492.292114,239.152374,974.175842,1516.282959,290.290131,986.313232,1498.565063,221.689423,74.416862,832.206909,182.37561,100.976234,831.559753,212.607803,151.073944,830.823608,264.042236,115.480812,830.21637,175.427734,102.136932,734.66803,217.840775,163.991089,737.03595,266.290436,119.374458,737.12616,224.590927,65.571671,737.845398,475.490631,-439.467865,849.353577,480.662628,-511.214264,847.527039,560.449707,-503.980103,847.836853,553.516296,-434.173828,848.227539,468.957428,-434.849945,743.877441,475.812195,-514.473755,741.94574,568.081299,-505.185364,741.133362,558.566895,-427.21463,742.500183
00166_color_1715977379.080624.png,1248,1715977379.075901,135.361542,-358.652618,854.699097,75.823235,-376.182007,821.383545,80.014557,-325.724609,841.87085,162.801987,-305.06076,842.513794,200.666275,-298.655121,833.031982,233.210693,-300.948456,833.567383,209.026733,-372.517181,861.884338,235.109375,-385.044037,854.780396,261.280731,-393.651276,844.339478,473.055511,18.627768,769.486206,447.560822,33.608772,760.641113,427.556824,43.369061,753.147339,555.782104,21.247915,765.184937,534.547363,46.240383,759.70575,509.084595,67.046814,752.946777,507.86441,-16.26178,782.222778,504.438232,-48.582211,770.764099,550.086121,-45.534355,783.486145,609.080322,-60.948029,795.494446,185.948624,980.287292,1492.322144,239.15448,974.173889,1516.284668,290.295105,986.300293,1498.552612,221.66098,74.427742,832.214478,182.338837,100.960632,831.568604,212.572144,151.065338,830.805237,264.017365,115.46563,830.215881,175.416351,102.107285,734.669189,217.823578,163.964874,737.017395,266.265869,119.352547,737.121216,224.524933,65.558083,737.818054,475.427002,-439.482391,849.357849,480.55191,-511.29245,847.566711,560.379333,-504.002686,847.865234,553.491577,-434.15274,848.288208,468.891296,-434.880615,743.888916,475.727966,-514.495728,741.939392,568.02655,-505.221436,741.145935,558.505676,-427.245056,742.511597
