RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z,CerealBox:Corner1_X,CerealBox:Corner1_Y,CerealBox:Corner1_Z,CerealBox:Corner2_X,CerealBox:Corner2_Y,CerealBox:Corner2_Z,CerealBox:Corner3_X,CerealBox:Corner3_Y,CerealBox:Corner3_Z,CerealBox:Corner4_X,CerealBox:Corner4_Y,CerealBox:Corner4_Z,CerealBox:Corner5_X,CerealBox:Corner5_Y,CerealBox:Corner5_Z,CerealBox:Corner6_X,CerealBox:Corner6_Y,CerealBox:Corner6_Z,CerealBox:Corner7_X,CerealBox:Corner7_Y,CerealBox:Corner7_Z,CerealBox:Corner8_X,CerealBox:Corner8_Y,CerealBox:Corner8_Z
00031_color_1715712255.201187.png,1551,1715712255.205461,-396.66922,1067.785156,914.711975,-459.118561,1059.1521,923.990967,-426.470978,1101.096191,937.11908,-373.66394,1120.041382,899.550537,-342.335907,1118.460327,876.56665,-313.152588,1103.029907,860.960754,-330.287109,1050.684082,892.707947,-310.191315,1036.245728,877.192932,-289.548279,1026.14978,857.165466,295.051697,958.175842,1497.21582,241.48999,949.030762,1512.41748,189.272171,964.933777,1490.334106,89.605286,259.057617,766.219238,119.647682,249.372009,759.551147,141.288483,244.038589,751.893494,8.833119,242.966141,760.614014,30.382217,220.590012,753.611877,56.775936,202.865906,747.252808,53.228405,284.125702,777.990967,49.849159,318.978333,770.901489,19.502535,308.634674,780.748535,-40.421848,329.451904,792.271362,538.984253,-411.905792,1006.10553,544.00885,-324.402924,1004.346252,368.312073,-304.359955,1002.939453,362.934326,-389.988007,1002.787231,539.401062,-409.384338,738.521118,549.208252,-320.928986,740.309448,372.343445,-305.953888,738.904785,361.517029,-393.361176,738.175171
00032_color_1715712255.236767.png,1554,1715712255.235461,-397.909058,1068.090576,917.741516,-460.279449,1059.588379,927.015015,-427.678558,1101.599487,939.990295,-374.478271,1120.547607,902.807251,-343.287598,1118.66394,879.657349,-314.03714,1103.189331,864.287964,-330.991516,1051.167358,896.493713,-311.08078,1036.492188,880.74054,-290.542786,1026.240845,860.758179,295.059174,958.199646,1497.221313,241.498093,949.029297,1512.41272,189.2789,964.969543,1490.341431,89.608742,259.288147,766.192688,119.651581,249.61467,759.584167,141.286057,244.183807,751.940247,8.902183,243.246628,760.677429,30.419176,220.854034,753.670593,56.747612,203.112854,747.330872,53.257324,284.351379,777.968933,49.90414,319.197144,770.895203,19.473408,308.908447,780.826904,-40.588543,329.540344,792.357849,539.001038,-411.949219,1006.11499,544.039734,-324.43161,1004.333984,368.358459,-304.452698,1002.912415,362.950592,-390.013763,1002.789612,539.417725,-409.347992,738.506409,549.240479,-320.905457,740.322876,372.361664,-305.940918,738.892822,361.528595,-393.320923,738.189697
00033_color_1715712255.276932.png,1558,1715712255.275461,-399.62204,1068.126343,922.667358,-462.101624,1059.96875,931.703857,-429.417328,1101.901245,944.471191,-375.937714,1120.336426,907.380066,-344.681793,1118.133789,884.395691,-315.288025,1102.434937,869.310608,-333.079529,1050.465576,901.484009,-312.667084,1035.927612,886.55481,-292.234863,1025.236206,866.551514,295.062714,958.197632,1497.21936,241.495438,949.033691,1512.412598,189.28009,964.979004,1490.330688,89.497978,259.524658,766.182129,119.511642,249.821884,759.590088,141.182312,244.379547,751.998718,8.769078,243.780914,760.237976,30.305902,221.002213,753.584595,56.717419,203.315277,747.336304,53.116947,284.588989,777.870178,49.807159,319.384125,770.815613,19.16658,309.072876,780.709595,-41.091755,329.311035,792.211914,539.009399,-411.931976,1006.137817,544.042786,-324.387024,1004.338623,368.37738,-304.386322,1002.924316,362.956024,-389.973785,1002.797119,539.409851,-409.352264,738.516541,549.228027,-320.913116,740.304932,372.360229,-305.924805,738.894592,361.548126,-393.317444,738.190857
00034_color_1715712255.312595.png,1562,1715712255.3154612,-402.029144,1067.674683,928.139587,-464.629944,1060.021606,936.778748,-431.666351,1101.865845,949.311035,-377.974731,1119.462158,912.293884,-346.368713,1116.892944,889.822815,-317.04953,1100.717896,874.954712,-335.526337,1049.239014,907.632812,-315.267487,1034.280396,892.861084,-294.557068,1023.364441,873.224792,295.053284,958.173584,1497.207764,241.505798,948.997437,1512.472778,189.277435,964.939941,1490.326294,89.472076,259.488251,766.198853,119.478867,249.781403,759.575073,141.154297,244.34845,751.974304,8.74283,243.645294,760.133057,30.240681,220.902817,753.47345,56.656479,203.209686,747.255859,53.033436,284.481995,777.886658,49.750988,319.293488,770.865967,18.950781,308.943024,780.748291,-41.468922,328.95163,792.187012,539.026855,-411.844604,1006.146667,544.045715,-324.334259,1004.330261,368.371948,-304.310577,1002.920532,362.974976,-389.883881,1002.805115,539.408508,-409.325409,738.525818,549.244995,-320.894043,740.299988,372.373718,-305.919373,738.897583,361.547577,-393.304413,738.2005
00035_color_1715712255.347759.png,1565,1715712255.3454611,-404.273407,1067.199829,932.292969,-466.920288,1060.095703,940.786743,-433.724121,1101.835938,953.135071,-379.993286,1118.504395,915.838318,-347.95517,1115.805542,893.938049,-318.841675,1099.2052,879.289368,-337.81955,1048.126587,912.24707,-317.564087,1032.901123,897.791626,-296.904846,1021.638489,878.308472,295.059082,958.195129,1497.218262,241.510742,948.960999,1512.555054,189.276306,964.99176,1490.357788,89.598816,259.446442,766.240417,119.636574,249.766693,759.614014,141.280365,244.340958,751.955139,8.994401,243.817871,760.093811,30.348459,220.935654,753.494385,56.757721,203.224884,747.260681,53.166008,284.503754,777.948364,49.887306,319.29425,770.909973,19.04632,308.970764,780.76825,-41.409019,328.905182,792.159546,539.079346,-411.836761,1006.125122,544.103455,-324.357391,1004.287231,368.48996,-304.43454,1002.875183,363.054932,-389.847351,1002.820862,539.437317,-409.267944,738.521851,549.252258,-320.887817,740.291626,372.396942,-305.882904,738.906128,361.564484,-393.271698,738.226379
00036_color_1715712255.383081.png,1569,1715712255.385461,-407.913116,1066.64978,937.847107,-470.709137,1060.194336,946.003662,-437.12088,1101.790894,957.993103,-383.158539,1117.429321,920.690002,-351.279022,1113.947754,898.756775,-322.019318,1097.046875,884.690491,-341.478363,1046.750244,918.462952,-321.328522,1031.090576,904.316467,-300.606689,1019.33667,885.195068,295.050873,958.190125,1497.21875,241.382721,948.360046,1512.79895,189.264404,964.968994,1490.338989,89.734642,259.400146,766.216187,119.785316,249.732666,759.568298,141.416275,244.302353,751.929565,8.917909,243.716553,759.953796,30.440969,220.95253,753.42511,56.84737,203.199707,747.244629,53.274944,284.456787,777.883972,50.023083,319.267151,770.915955,19.126921,308.932617,780.756775,-41.380863,328.794159,792.066589,539.051392,-411.849335,1006.110657,544.06134,-324.351471,1004.331238,368.402466,-304.374969,1002.90155,362.984802,-389.918762,1002.79425,539.432495,-409.303406,738.527344,549.265991,-320.893738,740.312622,372.401855,-305.901581,738.892273,361.580078,-393.308105,738.19519
00037_color_1715712255.419180.png,1572,1715712255.415461,-411.251282,1066.097656,941.724487,-474.080414,1060.389526,949.873657,-440.051147,1101.772827,961.57843,-385.71991,1116.619751,924.451477,-353.894836,1112.47168,902.495239,-324.931549,1095.006836,888.564087,-344.931305,1045.254883,922.748535,-324.909485,1029.25647,908.852905,-304.268188,1017.108215,889.904602,295.053833,958.195312,1497.230835,241.161606,948.115417,1512.454956,189.276291,964.965027,1490.346802,89.928589,259.459167,766.221069,119.973015,249.813889,759.601562,141.575729,244.36377,751.932068,9.050667,243.756927,760.003052,30.544077,221.0849,753.454773,56.896858,203.25145,747.295898,53.483929,284.555664,777.899475,50.237865,319.368622,770.924133,19.319866,309.074371,780.766479,-41.250565,328.881927,792.064575,539.091125,-411.89798,1006.121399,544.096069,-324.40686,1004.31012,368.484192,-304.491852,1002.874512,363.058929,-389.920776,1002.790955,539.46283,-409.321686,738.513733,549.265198,-320.878754,740.308655,372.416107,-305.912079,738.908264,361.592041,-393.309753,738.167297
00038_color_1715712255.456970.png,1576,1715712255.455461,-415.689117,1065.998413,947.066345,-479.128998,1061.023193,954.823364,-444.549927,1101.875732,966.007202,-389.733826,1115.267334,928.936157,-358.059326,1110.179932,906.981506,-329.139893,1092.250488,893.642395,-350.254181,1043.104248,928.28894,-330.558228,1026.253052,914.782043,-309.64682,1014.164185,896.318787,295.055145,958.185425,1497.21582,241.166809,948.133972,1512.464355,189.27832,964.973206,1490.342407,90.544113,259.800385,766.250732,120.573067,250.101334,759.614258,142.106262,244.640854,751.966553,9.904142,244.534897,759.845337,30.925396,221.521194,753.496643,57.160713,203.523895,747.421936,54.023479,285.085144,777.800659,50.846371,319.939728,770.793823,19.780336,309.602325,780.439087,-40.755508,329.325165,791.697266,539.089417,-411.882019,1006.102661,544.094116,-324.389679,1004.319458,368.461914,-304.447937,1002.884155,363.049713,-389.905579,1002.789734,539.443909,-409.286346,738.523376,549.281067,-320.874573,740.318909,372.41745,-305.90741,738.907349,361.596039,-393.287018,738.174316
00039_color_1715712255.490770.png,1580,1715712255.495461,-421.66571,1064.932007,951.682861,-484.752136,1061.996704,959.542053,-448.830444,1102.418091,970.975586,-394.127075,1113.823853,933.155945,-362.489685,1107.802734,911.392212,-333.925171,1089.025635,898.385193,-356.036591,1041.078735,933.824463,-336.515503,1023.905762,920.469727,-316.381195,1010.370239,901.906982,295.049744,958.17749,1497.216553,241.171555,948.132507,1512.457764,189.283035,965.002808,1490.357544,91.317215,260.445679,766.307922,121.335541,250.707092,759.665344,142.918457,245.192429,752.044006,10.691793,245.168777,759.864624,31.895422,222.715363,753.548462,57.848156,203.920502,747.585327,54.600128,285.804443,777.53833,51.604,320.698059,770.522949,20.511032,310.379242,779.928711,-40.145866,329.772491,791.075745,539.110229,-411.839203,1006.111389,544.114624,-324.371399,1004.292358,368.503021,-304.448853,1002.862793,363.067749,-389.88974,1002.810486,539.473083,-409.271912,738.505188,549.281799,-320.880249,740.297485,372.421082,-305.894073,738.904846,361.631134,-393.300049,738.177917
00040_color_1715712255.524904.png,1583,1715712255.525461,-426.129883,1064.821289,955.065674,-489.378662,1063.173462,962.720215,-452.132538,1103.595947,974.277039,-397.488098,1113.036133,936.226379,-365.872772,1106.279297,914.786072,-337.627106,1086.884644,902.022156,-361.065125,1039.43335,937.473938,-341.781158,1021.942505,924.403809,-321.659363,1007.985229,906.182495,295.055542,958.17804,1497.206299,241.173859,948.13147,1512.457275,189.273605,964.964661,1490.335205,91.726929,260.764771,766.330383,121.74604,251.083344,759.743774,143.349564,245.50769,752.078857,11.173098,245.787247,759.740479,32.189934,223.033875,753.519043,58.182339,204.147964,747.649109,54.947651,286.274933,777.442505,52.034153,321.082031,770.284485,20.867271,310.787018,779.646179,-39.8363,329.961426,790.777771,539.140625,-411.850372,1006.092529,544.139404,-324.357086,1004.271851,368.530914,-304.449188,1002.865906,363.071777,-389.910339,1002.832153,539.470825,-409.299164,738.495972,549.300354,-320.87323,740.298401,372.431152,-305.898499,738.904724,361.619324,-393.299744,738.178345
