RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,Cup:Corner1_X,Cup:Corner1_Y,Cup:Corner1_Z,Cup:Corner2_X,Cup:Corner2_Y,Cup:Corner2_Z,Cup:Corner3_X,Cup:Corner3_Y,Cup:Corner3_Z,Cup:Corner4_X,Cup:Corner4_Y,Cup:Corner4_Z,Cup:Corner5_X,Cup:Corner5_Y,Cup:Corner5_Z,Cup:Corner6_X,Cup:Corner6_Y,Cup:Corner6_Z,Cup:Corner7_X,Cup:Corner7_Y,Cup:Corner7_Z,Cup:Corner8_X,Cup:Corner8_Y,Cup:Corner8_Z,Coffee:Corner1_X,Coffee:Corner1_Y,Coffee:Corner1_Z,Coffee:Corner2_X,Coffee:Corner2_Y,Coffee:Corner2_Z,Coffee:Corner3_X,Coffee:Corner3_Y,Coffee:Corner3_Z,Coffee:Corner4_X,Coffee:Corner4_Y,Coffee:Corner4_Z,Coffee:Corner5_X,Coffee:Corner5_Y,Coffee:Corner5_Z,Coffee:Corner6_X,Coffee:Corner6_Y,Coffee:Corner6_Z,Coffee:Corner7_X,Coffee:Corner7_Y,Coffee:Corner7_Z,Coffee:Corner8_X,Coffee:Corner8_Y,Coffee:Corner8_Z
00089_color_1715976377.967967.png,879,1715976377.9646509,645.425598,915.18457,1011.91864,648.698547,981.60907,1006.706482,681.404846,957.395325,1040.057251,697.687744,890.110107,1022.846191,707.011414,855.27533,1012.526733,701.552551,819.794373,1006.805542,629.30127,845.99939,1000.326782,619.679077,823.765381,987.18219,614.306519,797.06427,971.138367,7.080207,299.546265,756.493774,37.349396,301.320679,751.124268,59.80603,303.789825,747.647461,-64.463348,248.995956,754.544556,-35.21909,236.77475,750.384094,-3.934384,228.699875,745.661865,-38.390446,308.069458,767.240112,-53.854935,336.521606,760.584106,-82.097504,307.762817,772.678162,-134.520004,274.32196,795.01947,185.964844,980.188965,1492.341553,239.19133,974.143433,1516.288818,290.320984,986.277527,1498.579834,542.664673,-504.811523,835.161255,495.990479,-509.619171,834.370422,489.43161,-445.104645,834.612915,551.10083,-451.653046,834.365173,488.201599,-512.196411,738.011292,487.448303,-436.116547,739.770813,552.261658,-443.396423,740.240234,548.843933,-511.459595,740.387207,278.413025,-93.206787,847.545471,278.004333,-20.611916,847.514343,197.437256,-24.076088,845.579773,201.234985,-93.793571,844.379028,288.213135,-98.789375,742.754089,285.839935,-16.78511,741.983154,192.84903,-20.958595,739.223999,198.423706,-100.016914,739.095093
00090_color_1715976378.003766.png,883,1715976378.0046508,649.663025,897.079285,1024.487671,654.422241,963.394226,1017.563965,687.133423,939.149292,1051.055298,701.648254,870.928711,1035.515259,710.123169,835.586426,1025.994141,703.434143,800.736633,1021.065857,631.819885,827.698914,1014.351746,621.571777,804.501404,1001.791504,616.570496,777.875427,987.565125,7.079051,299.420044,756.406311,37.322495,301.32135,751.13269,59.777744,303.815552,747.683899,-64.460342,248.922974,754.520264,-35.181091,236.692978,750.309021,-3.882603,228.724503,745.64679,-38.392014,307.956696,767.201355,-53.803558,336.795349,761.0354,-81.99234,307.615387,772.687988,-134.277771,274.103424,795.114929,185.97406,980.235718,1492.338013,239.195953,974.134827,1516.284302,290.325043,986.27124,1498.580933,542.640503,-504.835175,835.154297,495.968964,-509.614105,834.354736,489.415588,-445.10376,834.616211,551.084412,-451.680206,834.368835,488.241577,-512.224243,738.023254,487.4505,-436.114349,739.775879,552.253845,-443.412415,740.243347,548.849609,-511.476166,740.385681,278.411377,-93.20108,847.547607,277.990265,-20.609051,847.515625,197.425903,-24.085764,845.575439,201.225662,-93.788612,844.403503,288.215851,-98.80011,742.754028,285.820282,-16.783422,741.989136,192.832214,-20.964005,739.21405,198.412125,-100.0858,739.029114
00091_color_1715976378.038981.png,886,1715976378.0346508,652.694153,885.228882,1031.839722,659.06897,951.294373,1023.664001,691.267639,926.905884,1057.53479,704.124512,858.192871,1043.281616,711.821777,822.336548,1034.325562,704.002319,786.561279,1029.326782,633.48468,816.151428,1022.983459,623.073486,791.680115,1011.752014,617.610352,765.962036,996.843994,7.100599,299.432739,756.431519,37.355995,301.276703,751.111084,59.812199,303.760956,747.630554,-64.457947,248.917328,754.505737,-35.140247,236.652069,750.292542,-3.877457,228.697449,745.645325,-38.376827,307.968323,767.220947,-53.822979,336.893433,761.151062,-81.9496,307.623138,772.678711,-134.17601,274.0784,795.145691,185.952423,980.238953,1492.30957,239.193817,974.126892,1516.286865,290.317444,986.249084,1498.569458,542.676147,-504.857117,835.153992,496.009003,-509.75592,834.335876,489.35556,-445.225098,834.599182,551.042114,-451.704437,834.38562,488.344574,-512.318237,737.979492,487.435425,-436.19223,739.784241,552.25293,-443.407715,740.284607,548.961426,-511.450531,740.378723,278.417206,-93.231438,847.548157,277.988861,-20.639709,847.505554,197.429153,-24.076715,845.598083,201.287292,-93.782768,844.323853,288.234009,-98.267487,743.19104,285.826965,-16.79072,741.983582,192.843597,-20.979549,739.216125,198.438354,-100.146812,738.952942
00092_color_1715976378.074315.png,890,1715976378.074651,656.948547,871.339539,1038.347412,665.252747,937.342773,1029.294067,697.100403,912.223022,1063.019165,707.588379,842.85022,1049.68335,714.040649,806.674377,1041.208252,705.122131,771.138,1036.576294,636.061584,802.958679,1031.300415,624.624084,779.525146,1019.319885,618.429626,752.605774,1005.240784,7.10429,299.314484,756.331909,37.341721,301.276855,751.12146,59.799599,303.750702,747.638123,-64.44873,248.896912,754.48761,-35.135479,236.655243,750.275757,-3.866976,228.716217,745.644714,-38.380352,307.944122,767.211182,-53.825012,336.924957,761.205627,-81.917793,307.597107,772.662598,-134.111191,274.039185,795.166382,185.953613,980.219482,1492.307739,239.194443,974.134094,1516.28418,290.324677,986.270508,1498.586304,542.69812,-504.944672,835.178894,496.067078,-510.113586,834.270386,489.029266,-445.662109,834.570557,550.783264,-451.803467,834.446472,488.571228,-512.669678,737.926758,487.298279,-436.489319,739.725586,552.119202,-443.355499,740.374451,549.197205,-511.374481,740.384338,278.416656,-93.237114,847.549377,277.996796,-20.634474,847.499878,197.429962,-24.070883,845.593018,201.274628,-93.806427,844.338257,288.229004,-98.838043,742.739197,285.825317,-16.811817,741.976868,192.841583,-20.984221,739.209106,198.425537,-100.169739,738.931458
00093_color_1715976378.109636.png,893,1715976378.104651,660.205627,862.689575,1040.74353,670.265625,928.411377,1031.103638,701.822144,902.709778,1064.704834,710.237305,832.828064,1051.52478,715.453125,796.695801,1043.278198,705.718506,761.941895,1039.240479,637.625977,795.376038,1034.968994,625.422913,771.52832,1022.640808,618.208191,744.805298,1008.708618,7.090571,299.324188,756.349121,37.338165,301.263367,751.076721,59.807323,303.737976,747.603394,-64.429146,248.89798,754.48114,-35.112736,236.669083,750.250549,-3.799336,228.778854,745.639587,-38.383789,307.956268,767.210388,-53.806282,336.554596,760.812134,-81.906776,307.586151,772.656372,-134.102264,274.011475,795.164612,185.977066,980.223877,1492.305054,239.200089,974.139465,1516.27832,290.326935,986.268372,1498.570679,542.419495,-504.97348,835.212891,495.789032,-510.365601,834.210266,488.464233,-445.937317,834.586792,550.254028,-451.74884,834.536194,488.517151,-512.940918,737.861633,486.804016,-436.776184,739.663269,551.722229,-443.220703,740.469849,549.135925,-511.279175,740.436768,278.393829,-93.256569,847.528809,277.979004,-20.619713,847.494812,197.413864,-24.058012,845.596802,201.235641,-93.80761,844.354797,288.078644,-98.213112,743.054626,285.817688,-16.809223,741.966797,192.833771,-20.974209,739.219238,198.415955,-100.178833,738.915588
00094_color_1715976378.144651.png,897,1715976378.144651,664.618225,853.42981,1040.700073,677.74176,918.750977,1030.775024,708.545654,891.498901,1063.894775,713.349304,821.389893,1050.737793,716.836243,786.430298,1043.479614,705.206238,750.631104,1038.291992,638.374817,785.609375,1034.330078,625.555481,763.976196,1023.116943,616.912842,737.579834,1009.235718,7.102428,299.760284,756.765076,37.329659,301.236816,751.088074,59.800854,303.736084,747.63324,-64.453255,248.899536,754.490479,-35.126232,236.675552,750.252136,-3.813266,228.77597,745.628418,-38.38023,307.933258,767.214417,-53.778172,336.576324,760.853088,-81.926392,307.597382,772.659912,-134.170624,274.074219,795.106079,185.96167,980.326904,1492.300781,239.20433,974.136902,1516.280762,290.324768,986.260498,1498.570435,541.210999,-504.737213,835.257263,494.571167,-510.50293,834.190063,486.651215,-446.111694,834.618164,548.479736,-451.365784,834.72821,487.478516,-513.123047,737.768799,485.0737,-437.118774,739.53894,550.148071,-442.906982,740.552368,548.090942,-511.131989,740.509583,278.391663,-93.247131,847.544739,277.979004,-20.629759,847.491943,197.419586,-24.070518,845.592163,201.222916,-93.801689,844.373718,288.026703,-98.247299,742.979614,285.823944,-16.813705,741.9823,192.865402,-21.046593,739.204285,198.419159,-100.178764,738.930603
00095_color_1715976378.180038.png,901,1715976378.184651,669.688538,846.715332,1037.710205,686.552124,911.117859,1028.048584,716.166199,882.050171,1060.748779,716.762939,811.7677,1046.653076,717.851746,774.005188,1036.785889,704.619263,741.682922,1033.240601,640.114929,781.097046,1031.07019,625.745117,759.710205,1019.075256,615.838013,733.887634,1004.822266,7.090092,299.731659,756.781372,37.306717,301.231506,751.092224,59.771603,303.750427,747.653503,-64.468552,248.871323,754.47406,-35.153984,236.660156,750.249512,-3.850634,228.796051,745.646851,-38.408024,307.883942,767.190308,-53.798473,336.782104,761.104553,-81.999329,307.575867,772.652649,-134.317307,274.124908,795.040588,185.961807,980.269775,1492.318115,239.200424,974.135864,1516.281006,290.324097,986.262268,1498.57019,538.940979,-504.405731,835.25354,492.442871,-510.912292,834.15741,483.694336,-446.596771,834.580383,545.579956,-450.998657,834.700195,485.36795,-513.61908,737.790466,482.007629,-437.460815,739.499451,547.141541,-442.524261,740.527344,545.952637,-510.496307,740.509277,278.379791,-93.26226,847.53833,277.986481,-20.700935,847.526001,197.493179,-24.326159,845.518188,201.200607,-93.830963,844.37738,287.938568,-98.251793,742.940186,285.978577,-17.09753,741.852539,192.656845,-20.656145,739.662781,198.407547,-100.16835,738.927979
00096_color_1715976378.215053.png,904,1715976378.2146509,674.635315,843.196838,1034.344482,694.74292,907.088623,1025.652832,722.874146,875.967468,1057.69519,719.694885,805.891113,1042.600708,718.947083,768.138855,1032.17749,704.148682,738.475952,1029.201294,641.451599,779.602295,1027.217285,625.913452,759.019714,1014.960022,614.511841,734.153137,1000.166199,7.062986,299.756805,756.822327,37.292877,301.237549,751.114685,59.770695,303.751404,747.68158,-64.486984,248.885056,754.476501,-35.172466,236.691254,750.273499,-3.853516,228.791916,745.655518,-38.415146,307.891541,767.210632,-53.799973,336.657318,760.964539,-82.067947,307.603546,772.680054,-134.493073,274.243652,795.012512,185.953796,980.26239,1492.326904,239.196793,974.1427,1516.285156,290.325714,986.282227,1498.579102,536.686401,-504.120514,835.253357,490.240936,-511.039246,834.150208,480.820892,-446.892426,834.589417,542.780029,-450.780151,834.65564,483.187012,-514.135986,737.84967,479.035248,-438.038116,739.390137,544.208496,-442.201752,740.502563,543.717346,-510.310883,740.527039,278.434082,-93.421532,847.561096,277.945709,-20.623028,847.590393,197.496017,-24.326746,845.503113,201.158707,-93.808708,844.421692,287.885071,-98.208824,742.881348,285.958954,-17.078262,741.859314,192.652451,-20.66621,739.638916,198.37825,-100.131607,738.966553
00097_color_1715976378.250106.png,908,1715976378.2546508,682.449646,841.075317,1030.195068,707.780212,903.391785,1022.607666,733.291992,869.389832,1053.90564,724.244629,800.048889,1038.212036,720.36261,762.87085,1027.561646,702.656555,732.254211,1022.694458,644.106628,780.577209,1022.189148,626.692871,761.480591,1009.649902,613.661316,737.782837,994.699463,7.039767,299.397186,756.538269,37.253372,301.218018,751.123413,59.715668,303.762848,747.69812,-64.526802,248.849106,754.436707,-35.22636,236.690338,750.271179,-3.89878,228.783295,745.650757,-38.461494,307.889435,767.22644,-53.829079,336.394775,760.67865,-82.201103,307.569,772.640686,-134.806992,274.415558,794.831116,185.949448,980.296875,1492.296143,239.20166,974.142883,1516.280884,290.325928,986.27832,1498.581665,532.629578,-504.206787,835.175354,486.185852,-511.25412,834.092224,476.732025,-447.056732,834.504517,538.670471,-450.812561,834.576111,479.034607,-514.330566,737.848999,474.901764,-438.033539,739.39801,540.010071,-442.272583,740.473511,539.621033,-510.278809,740.450989,278.640594,-94.189926,847.558289,277.933655,-20.630074,847.591614,197.474426,-24.33532,845.500061,201.147491,-93.816513,844.430298,287.829346,-98.292511,742.781921,285.932587,-17.077522,741.856506,192.628723,-20.665277,739.635254,198.357239,-100.124794,738.966614
00098_color_1715976378.285083.png,911,1715976378.2846508,690.003845,840.374756,1027.126953,719.355408,901.087769,1020.541565,742.593018,865.024841,1051.287231,729.000183,796.602295,1034.731689,722.673523,759.663452,1023.762329,703.020935,730.919067,1018.731934,647.695618,782.261719,1018.320068,629.315063,764.885376,1005.779846,614.466858,742.300598,990.455017,7.021052,299.350098,756.560852,37.221165,301.174713,751.15332,59.69083,303.705933,747.702209,-64.567924,248.794739,754.437195,-35.235641,236.62294,750.224426,-3.922279,228.730682,745.641663,-38.51355,307.825043,767.240295,-53.846149,336.58728,760.961182,-82.337074,307.493073,772.632019,-135.114777,274.426636,794.633911,185.964294,980.236145,1492.308594,239.19603,974.127258,1516.285522,290.313477,986.217651,1498.552979,528.689392,-504.410431,835.104553,482.216003,-510.979187,834.100647,473.441193,-446.659912,834.489075,535.349976,-451.066803,834.437073,474.792694,-513.841003,737.946411,471.507019,-437.622589,739.436584,536.572754,-442.597656,740.342651,535.452515,-510.571167,740.389893,278.627502,-94.22995,847.552856,277.917084,-20.654701,847.608276,197.446838,-24.352058,845.520142,201.207382,-93.821335,844.356995,287.805725,-98.511162,742.647766,285.911743,-17.094193,741.862976,192.605957,-20.644997,739.679016,198.375946,-100.180717,738.954285
