RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,Cup:Corner1_X,Cup:Corner1_Y,Cup:Corner1_Z,Cup:Corner2_X,Cup:Corner2_Y,Cup:Corner2_Z,Cup:Corner3_X,Cup:Corner3_Y,Cup:Corner3_Z,Cup:Corner4_X,Cup:Corner4_Y,Cup:Corner4_Z,Cup:Corner5_X,Cup:Corner5_Y,Cup:Corner5_Z,Cup:Corner6_X,Cup:Corner6_Y,Cup:Corner6_Z,Cup:Corner7_X,Cup:Corner7_Y,Cup:Corner7_Z,Cup:Corner8_X,Cup:Corner8_Y,Cup:Corner8_Z,Coffee:Corner1_X,Coffee:Corner1_Y,Coffee:Corner1_Z,Coffee:Corner2_X,Coffee:Corner2_Y,Coffee:Corner2_Z,Coffee:Corner3_X,Coffee:Corner3_Y,Coffee:Corner3_Z,Coffee:Corner4_X,Coffee:Corner4_Y,Coffee:Corner4_Z,Coffee:Corner5_X,Coffee:Corner5_Y,Coffee:Corner5_Z,Coffee:Corner6_X,Coffee:Corner6_Y,Coffee:Corner6_Z,Coffee:Corner7_X,Coffee:Corner7_Y,Coffee:Corner7_Z,Coffee:Corner8_X,Coffee:Corner8_Y,Coffee:Corner8_Z
00097_color_1715976876.130028.png,1073,1715976876.133327,-350.99649,146.025024,1074.37146,-419.955353,142.50914,1082.018433,-396.856201,189.574371,1093.934937,-333.540222,199.725159,1068.012695,-299.613556,205.166656,1053.55957,-265.686218,197.388794,1049.020752,-283.7052,130.685593,1055.866699,-261.689362,117.386726,1044.242432,-237.241882,107.301445,1028.172241,290.029114,-22.91963,763.685181,260.281525,-16.535574,756.626709,237.731247,-13.312263,751.486877,369.043732,3.18344,765.61615,341.414459,21.144777,758.360657,310.663757,32.495049,751.168579,331.642426,-46.171284,775.514282,337.18045,-77.846008,766.39978,378.855652,-65.645348,781.820923,443.785278,-68.005783,797.241455,185.940048,980.28363,1492.383179,239.178253,974.158691,1516.292969,290.295166,986.295349,1498.583618,541.786621,-505.742371,834.217224,491.952789,-511.159485,834.026611,484.95166,-450.647461,834.183533,544.147949,-450.882263,834.679443,487.353973,-514.479309,738.22052,481.065002,-438.052826,739.348938,546.503357,-440.734528,739.907166,547.845886,-508.513153,740.231506,322.835693,274.302521,846.072571,392.08197,287.46814,845.507446,374.923615,367.307312,845.75,307.674347,351.490143,844.3797,320.389771,265.161346,741.11554,398.707855,280.872925,740.281616,377.446655,372.862701,738.770508,301.40213,354.163208,738.716125
00098_color_1715976876.167288.png,1076,1715976876.163327,-340.553925,141.98941,1068.72998,-409.364777,138.430786,1077.461304,-386.445618,185.58342,1088.754395,-323.558899,195.415665,1061.802979,-289.726349,201.273834,1047.221191,-255.839371,193.57373,1042.321045,-273.633057,126.604301,1049.761719,-251.719391,113.227226,1038.269409,-227.27121,102.788292,1022.192017,290.033508,-22.912142,763.673279,260.338715,-16.448872,756.637512,237.718689,-13.322934,751.45282,369.040924,3.184987,765.61145,341.465179,21.123524,758.348572,310.694733,32.269379,750.893616,331.624207,-46.175316,775.514526,337.169952,-77.846268,766.389343,378.831055,-65.650375,781.810303,443.782104,-68.030762,797.239319,185.925095,980.335754,1492.334717,239.176331,974.151855,1516.282227,290.293182,986.285828,1498.580688,541.809387,-505.514191,834.079651,491.938873,-511.163879,834.019775,484.940216,-450.6987,834.191711,544.153564,-450.90097,834.666931,487.346832,-514.524902,738.231445,481.053772,-438.046265,739.316528,546.507935,-440.754181,739.901917,547.835693,-508.545044,740.224243,322.847534,274.266266,846.048096,392.064148,287.443176,845.485962,374.837891,367.382568,845.9151,307.679901,351.494751,844.38678,320.385284,265.162903,741.117249,398.691772,280.840332,740.261353,377.449005,372.855713,738.765991,301.392975,354.158142,738.710022
00099_color_1715976876.202351.png,1080,1715976876.203327,-326.180237,136.121338,1061.368408,-395.091187,132.071243,1071.003052,-372.30661,179.560654,1081.555176,-309.830872,189.654755,1053.653442,-276.32077,195.513168,1038.612671,-242.481567,188.08165,1033.427734,-259.788055,120.914352,1041.890015,-237.938919,107.326218,1030.689087,-213.426788,96.639565,1014.935364,289.994415,-22.855021,763.689331,260.373138,-16.315325,756.690674,237.701462,-13.272874,751.443359,369.03302,3.237813,765.625793,341.423767,21.21159,758.317627,310.665894,32.556221,751.098694,331.617371,-46.117592,775.525757,337.161652,-77.791954,766.400452,378.805237,-65.591888,781.849609,443.742004,-68.086456,797.255859,185.925278,980.283508,1492.35376,239.17186,974.159119,1516.291138,290.296539,986.293945,1498.59375,541.497009,-506.191956,834.128113,491.935364,-511.164124,834.027283,484.709229,-451.257629,834.233643,544.153992,-450.817413,834.640198,487.296295,-513.607117,737.684814,481.047821,-438.063934,739.323547,546.497559,-440.756927,739.909607,547.843384,-508.529663,740.228149,322.841705,274.294922,846.054993,392.078827,287.454834,845.499695,374.820282,367.379547,845.908142,307.674286,351.482788,844.363037,320.390656,265.167694,741.12207,398.694122,280.86087,740.274536,377.430115,372.872375,738.790405,301.394592,354.153992,738.719116
00100_color_1715976876.237689.png,1083,1715976876.2333272,-315.483673,131.217285,1056.432373,-384.039917,126.833855,1066.505371,-361.532043,174.954437,1076.437988,-299.21405,184.455597,1048.168701,-265.788025,190.192719,1032.887329,-231.836548,183.155518,1027.669067,-249.196777,115.827301,1036.370117,-227.403564,102.064133,1025.385986,-202.801224,91.166969,1009.730591,289.983307,-22.793728,763.721191,260.333618,-16.285263,756.685059,237.659561,-13.254385,751.419373,369.017242,3.277126,765.621277,341.424194,21.270283,758.308655,310.693512,32.359066,750.832947,331.578857,-46.052784,775.530457,337.163361,-77.730537,766.395142,378.765625,-65.573265,781.87616,443.7052,-68.140839,797.261475,185.946777,980.348999,1492.312622,239.17598,974.15863,1516.288086,290.285278,986.297485,1498.59668,541.489136,-506.217834,834.124878,491.928741,-511.165863,834.033508,484.701141,-451.260468,834.2229,544.154236,-450.756805,834.571838,487.299042,-513.599365,737.659912,481.037323,-438.066132,739.32843,546.505005,-440.807983,739.882263,547.816772,-508.544434,740.216553,322.828583,274.289337,846.051697,392.064056,287.437378,845.482849,374.915649,367.286377,845.740723,307.677612,351.485352,844.369507,320.371063,265.164124,741.104919,398.69104,280.832855,740.248108,377.460846,372.861633,738.772522,301.385895,354.150085,738.71814
00101_color_1715976876.272689.png,1087,1715976876.273327,-300.575989,123.455574,1050.722046,-368.886444,118.807327,1061.424805,-346.692749,166.716583,1071.018433,-284.770081,176.943451,1042.076172,-251.576126,182.851227,1026.523438,-217.437225,175.916992,1021.043518,-234.471252,108.469559,1030.609497,-212.591766,94.495636,1019.801636,-188.062363,83.329666,1004.372375,289.957336,-22.701714,763.830383,260.283112,-16.261343,756.694641,237.639008,-13.21307,751.419617,369.033234,3.285169,765.656799,341.427795,21.267002,758.295593,310.697876,32.352421,750.807068,331.547821,-46.027195,775.612549,337.125427,-77.724663,766.413635,378.771149,-65.60215,781.886169,443.677582,-68.277534,797.222595,185.944687,980.289001,1492.322388,239.17334,974.152893,1516.287354,290.284363,986.28772,1498.586426,541.488342,-506.207886,834.124207,491.941956,-511.152496,834.028259,484.70285,-451.260773,834.24707,543.914429,-451.226013,834.563599,487.308594,-513.61438,737.695251,481.030151,-438.036316,739.289734,546.507629,-440.767273,739.896423,547.841431,-508.534607,740.224365,322.83667,274.298157,846.044312,392.060883,287.437714,845.479858,374.831604,367.378876,845.880981,307.668945,351.486115,844.354675,320.387115,265.147552,741.099609,398.685669,280.85495,740.25,377.455139,372.865845,738.76593,301.390839,354.156067,738.696411
00102_color_1715976876.307661.png,1090,1715976876.303327,-289.076721,117.123436,1047.14917,-357.309021,111.466248,1058.524658,-335.602386,159.749283,1067.352905,-273.857239,170.655838,1037.752075,-240.714752,176.894211,1022.239685,-206.830521,170.199188,1016.646729,-222.816757,102.610275,1027.164429,-200.788834,88.932045,1016.680237,-176.100327,77.80397,1001.467712,289.891876,-22.64253,763.953308,260.202728,-16.248232,756.718201,237.893738,-12.800689,751.596741,368.991882,3.291068,765.693665,341.4151,21.276615,758.324158,310.6745,32.354744,750.770935,331.521179,-46.020969,775.689514,337.063141,-77.751579,766.39502,378.762085,-65.625084,781.867615,443.657257,-68.324051,797.189697,185.946381,980.339539,1492.310669,239.168961,974.160034,1516.291992,290.289246,986.298889,1498.59668,541.485046,-506.221161,834.128723,491.942841,-511.152222,834.033691,484.717041,-451.252777,834.226013,543.90863,-451.23877,834.56427,487.302521,-513.590271,737.66095,480.510101,-438.951477,738.992676,546.497314,-440.730499,739.885986,547.817993,-508.537048,740.221069,322.835541,274.288361,846.026672,392.065826,287.459076,845.495361,374.902405,367.282104,845.718323,307.667511,351.476074,844.35907,320.377441,265.169678,741.097046,398.689392,280.852417,740.253296,377.430908,372.871521,738.758484,301.390167,354.147491,738.695007
00103_color_1715976876.342596.png,1094,1715976876.343327,-273.476868,107.129196,1042.75769,-341.421509,100.886978,1054.752808,-320.406677,149.571335,1062.625854,-258.957153,160.864563,1032.610962,-225.939392,167.442993,1016.779297,-191.825958,161.142014,1011.197815,-207.026611,93.5802,1023.172241,-184.804306,79.827774,1012.798645,-159.891205,68.899055,997.746887,289.82608,-22.596989,764.047913,260.131989,-16.208569,756.756042,237.905914,-12.697521,751.624084,368.951935,3.293844,765.733398,341.374878,21.27422,758.344177,310.661438,32.330647,750.720703,331.462006,-46.057789,775.814453,337.023193,-77.774544,766.422974,378.746857,-65.647583,781.902649,443.636139,-68.364754,797.192749,185.921768,980.279236,1492.337769,239.16832,974.168518,1516.290649,290.290649,986.29718,1498.586914,541.482971,-506.203308,834.11615,491.935547,-511.146912,834.021973,484.716522,-451.241791,834.228516,543.918579,-451.220581,834.55127,487.305542,-513.623291,737.669617,480.511902,-438.921875,738.990906,546.526062,-440.522644,739.847961,547.833618,-508.521606,740.214355,322.833374,274.295868,846.039001,392.075348,287.454407,845.494141,374.820679,367.387634,845.881714,307.665405,351.47702,844.348877,320.37738,265.159973,741.094666,398.687744,280.857086,740.25531,377.438446,372.870483,738.76001,301.39209,354.163086,738.702026
00104_color_1715976876.377575.png,1097,1715976876.373327,-261.428558,98.264244,1039.650879,-329.214111,91.56826,1051.850586,-308.583252,140.571503,1058.997314,-247.352051,151.949356,1028.83728,-214.508926,158.556564,1012.863159,-180.235077,152.612305,1007.306702,-194.895294,84.859474,1020.243408,-172.493423,71.329781,1009.97113,-147.480652,60.317585,995.159546,289.812805,-22.559801,764.094299,260.112823,-16.215841,756.755127,237.943665,-12.629211,751.657104,368.95816,3.284904,765.732544,341.383026,21.272062,758.351501,310.658722,32.330898,750.708923,331.449432,-46.055496,775.872864,337.038422,-77.757484,766.439087,378.747955,-65.640526,781.930664,443.640442,-68.36692,797.197388,185.945724,980.269348,1492.331299,239.170853,974.155212,1516.291138,290.289276,986.295654,1498.596313,541.490784,-506.211395,834.115784,491.935028,-511.160553,834.01416,484.723999,-451.239136,834.208008,543.913513,-451.227936,834.547424,487.309296,-513.614624,737.672546,480.677734,-438.98526,739.079407,546.150696,-441.429932,739.714233,547.839966,-508.529602,740.216553,322.828735,274.289642,846.032288,392.070374,287.445221,845.48761,374.825195,367.378601,845.877441,307.668976,351.474731,844.351135,320.38028,265.169128,741.078552,398.691193,280.827423,740.232361,377.43573,372.862518,738.75946,301.384064,354.155762,738.699951
00105_color_1715976876.412480.png,1101,1715976876.413327,-244.417175,84.063049,1035.111816,-311.797943,76.753738,1047.559082,-291.64856,126.081779,1053.832642,-230.686508,137.746628,1023.370605,-197.78537,144.315781,1007.247437,-163.57637,138.40625,1001.520508,-177.760635,70.600388,1015.61676,-155.287277,57.275642,1005.716675,-130.221207,46.417992,991.118958,289.809509,-22.54785,764.136841,260.114349,-16.185429,756.77417,237.984604,-12.565751,751.684998,368.935852,3.290809,765.763977,341.3703,21.261003,758.363464,310.676697,32.302475,750.692261,331.451599,-46.040249,775.961914,336.990997,-77.768112,766.439575,378.727722,-65.677658,781.97937,443.629791,-68.412346,797.236023,185.951096,980.259094,1492.337036,239.170624,974.153198,1516.290649,290.285217,986.287659,1498.588623,541.495422,-506.19812,834.108459,491.944885,-511.172424,834.017151,484.731537,-451.252045,834.209961,543.928589,-451.225677,834.539429,487.326752,-513.619812,737.653931,480.518158,-438.947449,738.987671,546.302185,-441.369049,739.643066,547.825317,-508.534027,740.209167,322.852753,274.279816,846.002686,392.070343,287.425751,845.4599,374.83194,367.370911,845.876587,307.673706,351.47876,844.344055,320.407379,265.158997,741.076355,398.694977,280.865997,740.255859,377.433807,372.860596,738.74353,301.390259,354.158112,738.691528
00106_color_1715976876.447237.png,1104,1715976876.443327,-230.761566,71.936966,1031.199829,-297.865662,64.415596,1043.775391,-278.085266,113.866333,1049.359863,-217.399368,125.459793,1018.750793,-184.339081,132.197723,1002.673645,-150.236481,126.396851,997.013855,-163.88089,58.628555,1011.966919,-141.424911,45.151142,1002.059448,-116.412971,34.077744,987.542175,289.808807,-22.534033,764.16925,260.118652,-16.190216,756.775574,237.972916,-12.57881,751.669006,368.926636,3.271874,765.787964,341.370697,21.243872,758.375854,310.660645,32.285522,750.704834,331.444336,-46.054768,776.009155,336.974518,-77.80883,766.443604,378.726044,-65.677521,782.016357,443.630524,-68.478851,797.245911,185.940933,980.326233,1492.332764,239.170395,974.155579,1516.283936,290.290222,986.297485,1498.591187,541.512085,-506.19989,834.10437,491.957794,-511.148285,834.016907,484.728577,-451.256348,834.213989,543.933594,-451.211853,834.53772,487.323822,-513.623718,737.653992,480.525604,-438.944519,738.987671,546.230591,-441.59314,739.605652,547.831665,-508.529419,740.201538,322.847748,274.310028,846.02002,392.091278,287.424896,845.454407,374.858124,367.367035,845.863403,307.685211,351.468475,844.34259,320.396698,265.175507,741.079712,398.691589,280.864532,740.233948,377.443237,372.868286,738.750916,301.400726,354.154694,738.687134
